video_file_name,timestamp,text,emotion,hate_snippet,label
hate_video_133.mp4,"[['00:00:00', '00:00:19'], ['00:00:30', '00:00:32'], ['00:01:00', '00:01:02'], ['00:01:30', '00:01:32']]","[' for his', ' you', ' you', ' you']","['SAD', 'SAD', 'SAD', 'SAD']","[['00:00:18', '00:00:20'], ['00:01:13', '00:01:32']]",Hate
hate_video_134.mp4,"[['00:00:00', '00:00:03'], ['00:00:03', '00:00:06'], ['00:00:06', '00:00:09'], ['00:00:09', '00:00:11'], ['00:00:11', '00:00:14'], ['00:00:14', '00:00:17'], ['00:00:17', '00:00:18'], ['00:00:18', '00:00:23'], ['00:00:23', '00:00:24'], ['00:00:24', '00:00:26'], ['00:00:26', '00:00:28'], ['00:00:28', '00:00:29'], ['00:00:29', '00:00:32'], ['00:00:32', '00:00:33'], ['00:00:33', '00:00:35'], ['00:00:35', '00:00:36'], ['00:00:36', '00:00:38'], ['00:00:38', '00:00:39'], ['00:00:39', '00:00:40'], ['00:00:40', '00:00:41'], ['00:00:41', '00:00:42'], ['00:00:42', '00:00:43'], ['00:00:43', '00:00:44'], ['00:00:44', '00:00:45'], ['00:00:45', '00:00:46'], ['00:00:46', '00:00:47'], ['00:00:47', '00:00:48'], ['00:00:48', '00:00:49'], ['00:00:49', '00:00:52'], ['00:00:52', '00:00:53'], ['00:00:53', '00:00:54'], ['00:00:54', '00:00:55'], ['00:00:55', '00:00:56'], ['00:00:56', '00:00:57'], ['00:00:57', '00:00:58'], ['00:00:58', '00:01:18']]","[' Yo, what up nigger?', "" Let's just blow a game style."", ' I gotta tell you this story.', "" It's a fucking stupid thing."", "" Yeah, it's super fucking nigger."", ' And here is doing this thing.', ' Here we go.', "" I said, I'm gonna rock in the woods."", ' Found a nigger.', ' Found a punter on the nigger.', ' Rocks in the woods.', ' Found a nigger, nigger.', ' Found a nigger, nigger.', ' Found a nigger.', ' Found a nigger in the woods.', ' Found her nigger, nigger.', ' Found her nigger.', ' Found her nigger.', ' Found a nigger, nigger.', ' Found her nigger.', ' Found her nigger.', ' Found her, nigger.', ' Found her nigger, nigger.', ' Found her nigger.', ' Found her n Alorst.', ' Found her nigger.', ' Found her nigger.', ' Found her nigger.', ' Found her nigger, nigger.', ' Found her nigger, nigger.', ' Found her nigger.', ' Found her nigger.', ' Found her nigger in the woods.', ' Found her nigger, nigger.', ' Found her nigger.', ' jogo']","['ANGRY', 'HAPPY', 'NEUTRAL', 'ANGRY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'SAD', 'HAPPY', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'HAPPY', 'HAPPY', 'DISGUSTED', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'NEUTRAL', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'ANGRY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY']","[['00:00:01', '00:01:14']]",Hate
hate_video_135.mp4,"[['00:00:00', '00:00:04'], ['00:00:04', '00:00:07'], ['00:00:07', '00:00:10'], ['00:00:10', '00:00:13'], ['00:00:13', '00:00:17'], ['00:00:17', '00:00:21'], ['00:00:21', '00:00:24'], ['00:00:24', '00:00:28'], ['00:00:28', '00:00:30'], ['00:00:30', '00:00:31'], ['00:00:31', '00:00:34'], ['00:00:34', '00:00:36'], ['00:00:36', '00:00:37'], ['00:00:37', '00:00:38'], ['00:00:38', '00:00:41'], ['00:00:41', '00:00:42'], ['00:00:42', '00:00:44'], ['00:00:44', '00:00:46'], ['00:00:46', '00:00:47'], ['00:00:47', '00:00:50'], ['00:00:50', '00:00:52'], ['00:00:52', '00:00:55'], ['00:00:55', '00:00:57'], ['00:00:57', '00:01:00'], ['00:01:06', '00:01:09'], ['00:01:09', '00:01:11'], ['00:01:15', '00:01:19'], ['00:01:19', '00:01:21'], ['00:01:21', '00:01:23'], ['00:01:23', '00:01:25'], ['00:01:25', '00:01:29'], ['00:01:29', '00:01:31'], ['00:01:31', '00:01:32'], ['00:01:32', '00:01:35'], ['00:01:35', '00:01:36'], ['00:01:36', '00:01:37'], ['00:01:37', '00:01:39'], ['00:01:39', '00:01:40'], ['00:01:44', '00:01:46'], ['00:01:47', '00:01:49'], ['00:01:49', '00:01:51'], ['00:01:51', '00:01:54'], ['00:01:54', '00:01:56'], ['00:01:56', '00:01:59'], ['00:01:59', '00:02:00'], ['00:02:00', '00:02:02'], ['00:02:02', '00:02:06'], ['00:02:06', '00:02:10'], ['00:02:10', '00:02:12'], ['00:02:12', '00:02:14'], ['00:02:14', '00:02:16'], ['00:02:16', '00:02:18'], ['00:02:18', '00:02:20'], ['00:02:20', '00:02:22'], ['00:02:22', '00:02:24'], ['00:02:24', '00:02:27'], ['00:02:27', '00:02:29'], ['00:02:43', '00:02:45'], ['00:02:47', '00:02:49'], ['00:02:49', '00:02:52']]","["" I'm a load on horseshit that you fucking made up."", "" You got your horseshit boots on, I say you're walking in."", ' Yeah, I do work. What do you do?', "" I'm a community."", ' I take my back all the soup.', ' Have you actually found something to do?', ' Have you had any kind of a dog?', ' Or this chimp right here?', ' What do you say?', ' Chimp.', ' Fucking nigga right here with a fucking mob on his head.', ' Get out of here, Addy.', ' Get out of here.', "" I don't give a fuck."", ' You smoke in my fucking tack, sores.', "" I don't give out."", ' You a fuck with what you have to say.', ' Lazy fucker.', ' Stupid.', ' Actually, once people have a fucking job,', ' you let your good and sit on your fucking chair.', ' Be a lazy fucking note, nothing.', "" Oh, you ain't taking it."", ' We are peaceful.', "" You ain't here getting a fucking job with the mob on your head."", "" I'm just cut that off."", ' I have to have lazy fucking head pieces all you work.', ' So do you want to stay here all night?', ' I mean, do you have anything better for you?', "" I don't want to work. I've been working since five this morning."", "" You don't want to work this for five this morning when you go home and get a beer?"", "" I'm bored. I still have plenty of energy."", ' Oh, okay.', "" All right. I'm going to go work second shift."", ' Not to do.', ' You got right now for the day.', ' So, I like to use you fuckers.', ' Okay, cool.', "" Okay, I don't agree with you either."", ' What are you trying to do, anyhow?', ' I want to keep you.', ' What are you putting at me a prop?', ' Jobs?', "" Do you think that we're actually going to have an intercom stage?"", "" I don't think that you're..."", "" I don't think we're going to be laughing at this intercom stage."", ' So, if you just want to yell things at us, then do it.', "" We're probably not going to have like, uh, I've learned too much from each other."", ' Hey, not armed for you fucking idiots.', "" Oh, it's well."", ' I came around in my face, asshole.', ' You keep your hands shut.', ' Oh, what?', "" Didn't your mom teach you that to a little kid?"", ' Mom taught me to go to work and...', ' Value hard work, not fucking protesting.', ' Man, fucking lazy fuck.', ' Fucking lazy monkeys.', "" Maybe the tenth one I've seen in my life,"", ' but you all look the same to me.']","['NEUTRAL', 'NEUTRAL', 'ANGRY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'ANGRY', 'ANGRY', 'SURPRISED', 'ANGRY', 'ANGRY', 'HAPPY', 'SURPRISED', 'ANGRY', 'ANGRY', 'DISGUSTED', 'NEUTRAL', 'ANGRY', 'NEUTRAL', 'ANGRY', 'ANGRY', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'ANGRY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'ANGRY', 'NEUTRAL', 'ANGRY', 'HAPPY', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'ANGRY', 'NEUTRAL', 'ANGRY', 'ANGRY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'ANGRY', 'NEUTRAL', 'ANGRY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL']","[['00:00:22', '00:00:36']]",Hate
hate_video_136.mp4,"[['00:00:00', '00:00:02'], ['00:00:02', '00:00:06'], ['00:00:06', '00:00:07'], ['00:00:07', '00:00:10'], ['00:00:10', '00:00:12'], ['00:00:12', '00:00:15'], ['00:00:15', '00:00:21'], ['00:00:21', '00:00:26'], ['00:00:26', '00:00:28'], ['00:00:58', '00:01:08'], ['00:01:08', '00:01:13'], ['00:01:13', '00:01:15'], ['00:01:15', '00:01:22'], ['00:01:22', '00:01:23'], ['00:01:23', '00:01:23'], ['00:01:24', '00:01:25'], ['00:01:25', '00:01:26'], ['00:01:27', '00:01:28'], ['00:01:28', '00:01:30'], ['00:01:30', '00:01:31'], ['00:01:31', '00:01:33'], ['00:01:33', '00:01:34'], ['00:01:34', '00:01:35'], ['00:01:35', '00:01:36'], ['00:01:36', '00:01:37'], ['00:01:37', '00:01:37']]","["" You just say hell, hey that's super mean."", ' Anyone, anything?', ' Anyone, anything?', ' Get it back up.', ' Super mean, you got it wrong.', ' Fuckin dry, hell to fuck you.', ' You want to live with the house��ропpin , huh?', ' Enjoy your summer.', ' Fuckin dry, fuckin dry, fuckin dry-', ' largest', ' fadam, niger, niger, niger, niger', ' fadam, niger, niger, niger', ' fadam, niger, niger, niger', ' fadam!', '但ooooooooooooo!', ' So, Well, time for the finish-', ' necesi', ' you', ' is', ' really', ' really', ' like', ' one of the', ' True', ' real', ' ehe']","['NEUTRAL', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'SAD', 'NEUTRAL', 'HAPPY', 'HAPPY', 'SURPRISED', 'HAPPY', 'ANGRY', 'unknown', 'NEUTRAL', 'SAD', 'DISGUSTED', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown', 'unknown']","[['00:00:02', '00:01:23']]",Hate
hate_video_138.mp4,"[['00:00:30', '00:00:32'], ['00:01:00', '00:01:02'], ['00:01:30', '00:01:32'], ['00:02:00', '00:02:02']]","[' you', ' you', ' you', ' you']","['SAD', 'SAD', 'SAD', 'SAD']","[['00:00:07', '00:02:05']]",Hate
hate_video_139.mp4,"[['00:00:00', '00:00:14'], ['00:00:14', '00:00:20'], ['00:00:20', '00:00:27'], ['00:00:27', '00:00:33'], ['00:00:33', '00:00:44'], ['00:00:44', '00:00:49'], ['00:00:49', '00:00:51']]","[' Life is like a niggas, niggas, niggas, and old niggas, I hate fucking niggas, niggas, and stuff, and shit.', "" They're all poor like a grandma, but much more grandma."", "" They can't see taxes, niggas."", ' Niggas are so tall, man, they are also poor.', "" Look at the niggas, they're trying to raise money, but they can't cause they spend all their money."", "" Niggas don't know how to do anything with house again."", ' Niggas!']","['HAPPY', 'HAPPY', 'HAPPY', 'HAPPY', 'ANGRY', 'HAPPY', 'HAPPY']","[['00:00:03', '00:01:02']]",Hate
hate_video_140.mp4,"[['00:00:00', '00:00:02'], ['00:00:02', '00:00:04'], ['00:00:04', '00:00:06'], ['00:00:06', '00:00:08'], ['00:00:08', '00:00:10'], ['00:00:10', '00:00:14'], ['00:00:14', '00:00:16'], ['00:00:16', '00:00:18'], ['00:00:18', '00:00:20'], ['00:00:20', '00:00:22'], ['00:00:22', '00:00:24'], ['00:00:24', '00:00:26'], ['00:00:26', '00:00:28'], ['00:00:28', '00:00:30'], ['00:00:30', '00:00:32'], ['00:00:36', '00:00:38'], ['00:00:38', '00:00:40'], ['00:00:42', '00:00:44'], ['00:00:44', '00:00:46'], ['00:00:46', '00:00:48'], ['00:00:48', '00:00:52'], ['00:00:52', '00:00:54'], ['00:00:58', '00:01:00'], ['00:01:00', '00:01:02'], ['00:01:02', '00:01:06'], ['00:01:06', '00:01:08'], ['00:01:08', '00:01:10'], ['00:01:10', '00:01:12'], ['00:01:12', '00:01:16'], ['00:01:18', '00:01:20'], ['00:01:20', '00:01:23'], ['00:01:23', '00:01:24'], ['00:01:24', '00:01:26'], ['00:01:56', '00:01:58'], ['00:01:58', '00:02:00'], ['00:02:00', '00:02:02'], ['00:02:02', '00:02:04'], ['00:02:14', '00:02:18'], ['00:02:18', '00:02:20'], ['00:02:20', '00:02:22'], ['00:02:27', '00:02:29'], ['00:02:29', '00:02:31'], ['00:02:31', '00:02:33'], ['00:02:33', '00:02:37'], ['00:02:37', '00:02:40'], ['00:02:40', '00:02:47'], ['00:02:56', '00:03:05'], ['00:03:05', '00:03:07'], ['00:03:07', '00:03:08'], ['00:03:09', '00:03:16'], ['00:03:16', '00:03:21'], ['00:03:21', '00:03:23']]","["" What's your back time, Paul?"", ' Little pleasure.', "" What's going on here?"", ' I was working on the highway just a little late on.', ' How about you, Burlantop?', "" Hey boy, what kind of job you possibly hope you don't get?"", "" It's all going to be."", "" I'm talking to you."", ' Brain search and assholes.', ' You rack them from...', "" We don't take the little negative bike that's called this now, hey, son."", ' You call me a negative bagged?', ' I just need to see the other negative bike.', "" I'm just a handkerchief."", ' I just, I am calling for a human rights partner.', ' Where will all of us come from?', "" We're not here ourselves."", "" We're calling..."", ' Oh, hey, hey, why?', "" We're calling..."", ' I saw a bird, one of the...', ' I see.', ' The wind.', ' I saw in a pretty strong...', "" I don't know where the people here that Ieaves,"", ' the prosSU banae looks.', ' Like what I said,', "" I'm sharco player,"", ' just walking and breeze semicircular.', ' Oh...', ' Whoa...', ' Atop RenLog have a black car', "" and you're on wood up for the slide."", "" Oh, I think you're good."", "" You're good."", "" You're good."", "" You're good."", ' And for all it will be a hell of a God and a self', ' to what the books say.', ' Nice.', ' And eyes.', ' Who is the figure?', "" I'll teach."", ' But you all great collectors from the all right people', ' and applause, F able.', ' president elk is on pickup on paper.', ' and', ' let go to', ' the', ' last', ' testing', ' .']","['NEUTRAL', 'ANGRY', 'SURPRISED', 'NEUTRAL', 'ANGRY', 'ANGRY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'ANGRY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'SURPRISED', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'DISGUSTED', 'DISGUSTED', 'NEUTRAL', 'SAD', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'SAD', 'SAD', 'NEUTRAL', 'DISGUSTED', 'SURPRISED', 'DISGUSTED', 'HAPPY', 'SURPRISED', 'NEUTRAL', 'DISGUSTED', 'SURPRISED', 'SAD', 'NEUTRAL', 'NEUTRAL', 'SAD', 'DISGUSTED', 'NEUTRAL', 'SURPRISED', 'HAPPY', 'HAPPY', 'HAPPY', 'SAD', 'NEUTRAL', 'DISGUSTED', 'SAD', 'SAD', 'SAD']","[['00:00:06', '00:03:24']]",Hate
hate_video_141.mp4,"[['00:00:00', '00:00:05'], ['00:00:05', '00:00:08'], ['00:00:08', '00:00:11'], ['00:00:11', '00:00:14'], ['00:00:14', '00:00:20'], ['00:00:20', '00:00:26'], ['00:00:26', '00:00:28'], ['00:00:28', '00:00:38'], ['00:00:38', '00:00:40'], ['00:00:40', '00:00:43'], ['00:00:43', '00:00:46'], ['00:00:46', '00:00:49'], ['00:00:49', '00:00:52'], ['00:00:52', '00:00:54'], ['00:00:54', '00:00:55'], ['00:00:55', '00:00:56'], ['00:00:56', '00:00:57'], ['00:00:57', '00:00:58'], ['00:00:58', '00:00:59'], ['00:00:59', '00:01:00'], ['00:01:00', '00:01:01'], ['00:01:01', '00:01:02'], ['00:01:02', '00:01:03'], ['00:01:03', '00:01:04'], ['00:01:04', '00:01:05'], ['00:01:05', '00:01:06'], ['00:01:06', '00:01:07'], ['00:01:07', '00:01:08'], ['00:01:22', '00:01:23'], ['00:01:23', '00:01:24'], ['00:01:24', '00:01:25'], ['00:01:25', '00:01:26'], ['00:01:27', '00:01:29'], ['00:01:29', '00:01:30'], ['00:01:30', '00:01:31'], ['00:01:31', '00:01:31'], ['00:01:31', '00:01:32'], ['00:01:32', '00:01:33'], ['00:01:33', '00:01:34'], ['00:01:34', '00:01:36'], ['00:01:36', '00:01:37'], ['00:01:37', '00:01:39'], ['00:01:39', '00:01:41'], ['00:01:41', '00:01:44'], ['00:01:44', '00:01:47'], ['00:01:47', '00:01:49'], ['00:01:49', '00:01:51'], ['00:01:51', '00:01:53'], ['00:01:53', '00:01:55'], ['00:01:55', '00:01:57'], ['00:01:59', '00:02:01'], ['00:02:01', '00:02:03'], ['00:02:03', '00:02:05'], ['00:02:05', '00:02:07'], ['00:02:07', '00:02:09'], ['00:02:09', '00:02:11'], ['00:02:13', '00:02:15']]","['羅名', '骨頭', '創辦了', '得殺了', '臉上有 miniature', '除了現場', '大胶足 liked', '這是爸爸 Yu', '總結他', ' comme剛有過', '由他從一種 poem', '大家可以參與', '那種參與', '你把自己叫你了', '拿到', '你了', '你了', '你了', '拿到', '拿到', '拿到', '拿到', '你了', '你了', '你了', '拿到', '拿到', '拿到', '你了', '你了', '你了', '你了', '你了', '十幾天', '十幾天', '你了', '十幾天', '你了', '啊', '花幾餐', '你了', '浪急', '留著', ' pessoas', ' Space', '花多少生 treasure', '这个', '这个', '这个', '我上手讲了两句', '这个', '这个', '我上手讲了两句', '这个', '这个', '我上手讲了两句', '呀']","['SAD', 'NEUTRAL', 'ANGRY', 'NEUTRAL', 'HAPPY', 'HAPPY', 'SAD', 'SAD', 'SAD', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'SURPRISED', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'DISGUSTED', 'DISGUSTED', 'NEUTRAL', 'SURPRISED', 'HAPPY', 'SURPRISED', 'DISGUSTED', 'SAD', 'NEUTRAL', 'SAD', 'SAD', 'SAD', 'SAD', 'NEUTRAL', 'unknown', 'HAPPY', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'SURPRISED', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'SURPRISED', 'NEUTRAL', 'DISGUSTED', 'SURPRISED', 'SURPRISED', 'NEUTRAL', 'SURPRISED', 'HAPPY', 'HAPPY', 'SURPRISED', 'HAPPY', 'DISGUSTED']","[['00:00:10', '00:02:13']]",Hate
hate_video_142.mp4,"[['00:00:00', '00:00:09'], ['00:00:09', '00:00:15'], ['00:00:15', '00:00:21'], ['00:01:21', '00:01:29'], ['00:01:29', '00:01:31'], ['00:01:31', '00:01:34'], ['00:01:34', '00:01:36'], ['00:01:51', '00:02:18'], ['00:02:21', '00:02:37'], ['00:02:37', '00:02:42'], ['00:02:42', '00:02:43'], ['00:02:43', '00:02:49']]","["" It's a huge explosion!!"", ' You have some wondering if we would use an empty rehabilitated food cleaning guide toolbox.', ' They were tonnemonic gift boxes and did other PR Museums Pirates visit vacation camps.', ' Thank you very much and Thank you very much I made all these ongoing salads, I made them a су', ' The nice things to be told is that they need to be mas recib', ' the food they prepared for them PPF', ' will tell us about them', ' feelgel er', ' so', ' you', ' can', ' you can see']","['SAD', 'HAPPY', 'HAPPY', 'HAPPY', 'SAD', 'HAPPY', 'SURPRISED', 'SAD', 'SAD', 'SAD', 'NEUTRAL', 'SAD']","[['00:00:09', '00:02:41']]",Hate
hate_video_143.mp4,"[['00:00:00', '00:00:06'], ['00:00:06', '00:00:11'], ['00:00:11', '00:00:20'], ['00:00:20', '00:00:26'], ['00:00:26', '00:00:34'], ['00:00:34', '00:00:42'], ['00:00:42', '00:00:46'], ['00:00:46', '00:00:55'], ['00:00:55', '00:00:58']]","["" I don't fucking support the black lives matter movement at the end of the day"", "" Mother fuck you know I mean black people voted fucking down you talk you don't like what the fuck I say"", ' Give off my fucking page you mother fuckers come all the way to my page bitch ass niggas fuck out here', ' I had a very much son because a black one black crime for four years old', ' I had a very much mean because a black one black crime I had a very much brother because a black one black', "" crime fuck your black ones matter fucking respect the bitch middle the police saying you're a fucking girl"", ' You lay on a fucking ground respect the fucking bitch', "" That's a problem ain't no fucking all in this fucking world fuck you in your black lives matter"", ' All lies fucking matter']","['ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY', 'ANGRY']","[['00:00:07', '00:00:56']]",Hate
hate_video_144.mp4,"[['00:00:00', '00:00:08'], ['00:00:08', '00:00:14'], ['00:00:14', '00:00:19'], ['00:00:19', '00:00:20'], ['00:00:20', '00:00:23'], ['00:00:23', '00:00:24'], ['00:00:24', '00:00:25'], ['00:00:25', '00:00:26'], ['00:00:26', '00:00:27'], ['00:00:27', '00:00:33'], ['00:00:33', '00:00:34'], ['00:00:34', '00:00:36'], ['00:00:36', '00:00:37'], ['00:00:37', '00:00:38'], ['00:00:38', '00:00:39'], ['00:00:39', '00:00:40'], ['00:00:40', '00:00:45'], ['00:00:45', '00:00:47'], ['00:00:47', '00:00:48'], ['00:00:48', '00:00:49'], ['00:00:49', '00:00:50'], ['00:00:50', '00:00:51'], ['00:00:51', '00:00:53'], ['00:00:53', '00:00:55'], ['00:00:55', '00:00:59'], ['00:00:59', '00:01:00'], ['00:01:00', '00:01:05'], ['00:01:05', '00:01:07'], ['00:01:07', '00:01:09'], ['00:01:09', '00:01:14'], ['00:01:14', '00:01:16'], ['00:01:16', '00:01:17'], ['00:01:17', '00:01:18'], ['00:01:18', '00:01:19'], ['00:01:19', '00:01:20'], ['00:01:20', '00:01:21'], ['00:01:21', '00:01:22'], ['00:01:22', '00:01:28'], ['00:01:28', '00:01:30'], ['00:01:30', '00:01:31'], ['00:01:31', '00:01:32'], ['00:01:32', '00:01:33'], ['00:01:33', '00:01:34'], ['00:01:34', '00:01:35'], ['00:01:35', '00:01:40'], ['00:01:40', '00:01:43'], ['00:01:43', '00:01:45'], ['00:01:45', '00:01:47'], ['00:01:47', '00:01:48'], ['00:01:48', '00:01:49'], ['00:01:49', '00:01:54'], ['00:01:54', '00:01:57'], ['00:01:57', '00:02:01'], ['00:02:01', '00:02:04'], ['00:02:04', '00:02:09'], ['00:02:09', '00:02:10'], ['00:02:10', '00:02:11'], ['00:02:11', '00:02:12'], ['00:02:12', '00:02:13'], ['00:02:13', '00:02:14'], ['00:02:14', '00:02:15'], ['00:02:15', '00:02:16'], ['00:02:16', '00:02:18'], ['00:02:19', '00:02:20'], ['00:02:23', '00:02:27'], ['00:02:30', '00:02:33'], ['00:02:34', '00:02:37'], ['00:02:37', '00:02:39'], ['00:02:39', '00:02:40'], ['00:02:40', '00:02:42'], ['00:02:42', '00:02:44'], ['00:02:44', '00:02:51'], ['00:02:51', '00:02:51'], ['00:02:51', '00:02:57'], ['00:02:58', '00:03:04'], ['00:03:07', '00:03:09'], ['00:03:09', '00:03:11'], ['00:03:11', '00:03:13'], ['00:03:13', '00:03:18'], ['00:03:19', '00:03:21'], ['00:03:21', '00:03:23'], ['00:03:23', '00:03:25'], ['00:03:25', '00:03:27']]","["" Hey, I've got this new dance for you all called the nigger boy."", "" You've got to punch then crack a nigger's neck three times from left to right."", ' New man up in this hole, watch me crack, watch me roll, watch me crack that nigger boy', ' and move man that hole.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' New man up in this hole, watch me crack, watch me roll, watch me crack that nigger boy', ' and move man that hole.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' New man up in this hole, still got money in the bank.', ' Park will make me racist, though.', ' Everybody give him facts.', ' I hate niggers.', ' I hate Jews.', ' I hate Spix and Aeropstool.', ' Go ahead and try to sue.', ' I got cash off the mazo.', ' I had an old reviewer at mine, fucked her like a poor no-stop.', ' Then move man that hole.', ' In the back seat of my motor car, the car optimities filled her up with SDGs.', "" Damn you're such a fucking pig."", ' Shut up bitch and drink my pig.', ' New man up in this hole, watch me crack, watch me roll, watch me crack that nigger boy', ' and move man that hole.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' New man up in this hole, watch me crack, watch me roll, watch me crack that nigger boy', ' and move man that hole.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', "" You're such a prick talking all that racist shit."", "" You don't even have it stupid, but you make me sick."", ' All the jokes are fucking dead.', ' No one gets them anyway.', ' People make them every day.', ' I hate niggers.', "" Then you say, hey, hey, hey, no man's dick."", ' No fucking doubt about it.', "" The fact that it's browsing on this site have a better chance tonight of sliding in my"", ' pussy tight than that bag at night.', ' You man up in this hole, watch me crack, watch me roll, watch me crack that nigger boy', ' and move man that hole.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Frank that nigger.', ' Kobe pissed and super soaked.', ' Super soaked.', ' Super soaked, super soaked, super soaked.', ' Predated.', ' Super soaked that super soaked.', ' Man up in this hole riding 22 inch chrome pull the Mac 11 oh and drive by that', ' Hope', ' Drive by that life by that drive by that life by that life by that life by that life by that life by that life by that', ' You man up in this hole watch me crank watch me roll watch me crank that nigga boy and moon man that', ' Frank', ' Nick', ' Nick', ' Watch me crank watch me roll watch me crank that nigga boy and moon man that hope', ' Frank that', ' Frank that', ' Frank that', ' Nick']","['NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'HAPPY', 'NEUTRAL', 'HAPPY', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'unknown', 'HAPPY', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'NEUTRAL', 'HAPPY', 'NEUTRAL']","[['00:00:04', '00:03:24']]",Hate
hate_video_145.mp4,"[['00:00:00', '00:00:13']]","["" Already have a nigger. consolidated one's channel release channel feature.""]",['NEUTRAL'],"[['00:00:00', '00:00:13']]",Hate
hate_video_146.mp4,"[['00:00:00', '00:00:17'], ['00:00:30', '00:00:32']]","[' Yes Of mummy', ' you']","['SAD', 'SAD']","[['00:00:04', '00:00:21']]",Hate
